"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1043,"Alabama","Cullman",2019-04-19 13:45:00,2.25,2019-04-19 16:00:00,480,569,548.666666666667
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1043,"Alabama","Cullman",2019-04-21 11:15:00,1,2019-04-21 12:15:00,1241,1241,1241
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1045,"Alabama","Dale",2019-04-19 11:30:00,0.5,2019-04-19 12:00:00,254,273,263.5
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1047,"Alabama","Dallas",2019-04-19 00:45:00,3,2019-04-19 03:45:00,254,362,336.25
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1047,"Alabama","Dallas",2019-04-19 19:15:00,2,2019-04-19 21:15:00,217,725,501.625
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1047,"Alabama","Dallas",2019-04-20 14:45:00,0.75,2019-04-20 15:30:00,375,375,375
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1047,"Alabama","Dallas",2019-04-22 15:00:00,1.25,2019-04-22 16:15:00,621,625,622.6
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1047,"Alabama","Dallas",2019-04-22 16:30:00,0.75,2019-04-22 17:15:00,621,625,622.333333333333
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1051,"Alabama","Elmore",2019-04-19 02:30:00,7.75,2019-04-19 10:15:00,359,669,487.193548387097
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1051,"Alabama","Elmore",2019-04-19 13:30:00,1.25,2019-04-19 14:45:00,301,357,334.2
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1053,"Alabama","Escambia",2019-04-19 05:15:00,1.25,2019-04-19 06:30:00,294,387,357.4
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1053,"Alabama","Escambia",2019-04-19 09:45:00,0.75,2019-04-19 10:30:00,325,325,325
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1055,"Alabama","Etowah",2019-04-19 02:00:00,2.75,2019-04-19 04:45:00,244,381,331.454545454545
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1055,"Alabama","Etowah",2019-04-19 15:45:00,1.25,2019-04-19 17:00:00,276,351,291.4
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1055,"Alabama","Etowah",2019-04-19 20:15:00,0.25,2019-04-19 20:30:00,410,410,410
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1057,"Alabama","Fayette",2019-04-19,31.5,2019-04-20 07:30:00,275,3596,1785.98412698413
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1057,"Alabama","Fayette",2019-04-20 08:45:00,0.25,2019-04-20 09:00:00,234,234,234
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1057,"Alabama","Fayette",2019-04-20 12:45:00,2.5,2019-04-20 15:15:00,270,300,279.8
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1059,"Alabama","Franklin",2019-04-19 15:00:00,1,2019-04-19 16:00:00,401,402,401.5
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1061,"Alabama","Geneva",2019-04-19 07:15:00,1,2019-04-19 08:15:00,230,243,239.75
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1061,"Alabama","Geneva",2019-04-19 08:45:00,1.5,2019-04-19 10:15:00,205,243,224
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1061,"Alabama","Geneva",2019-04-19 10:45:00,2,2019-04-19 12:45:00,665,678,669.875
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1065,"Alabama","Hale",2019-04-18 23:00:00,16,2019-04-19 15:00:00,204,945,277.515625
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1065,"Alabama","Hale",2019-04-20 14:45:00,1.5,2019-04-20 16:15:00,232,233,232.833333333333
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1067,"Alabama","Henry",2019-04-19 11:30:00,0.5,2019-04-19 12:00:00,523,527,525
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-19,26.75,2019-04-20 02:45:00,386,11772,2319.20560747664
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-20 06:15:00,0.25,2019-04-20 06:30:00,200,200,200
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-20 07:15:00,0.25,2019-04-20 07:30:00,202,202,202
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-21 13:00:00,1.25,2019-04-21 14:15:00,306,390,333.6
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-21 14:45:00,1,2019-04-21 15:45:00,343,744,446
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-21 17:00:00,0.5,2019-04-21 17:30:00,639,821,730
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-22 00:45:00,0.5,2019-04-22 01:15:00,200,200,200
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1073,"Alabama","Jefferson",2019-04-22 01:30:00,1,2019-04-22 02:30:00,200,203,201
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1075,"Alabama","Lamar",2019-04-18 23:30:00,44,2019-04-20 19:30:00,223,3341,1263.97159090909
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1075,"Alabama","Lamar",2019-04-20 19:45:00,0.25,2019-04-20 20:00:00,233,233,233
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1077,"Alabama","Lauderdale",2019-04-19 04:00:00,0.5,2019-04-19 04:30:00,234,234,234
"Alabama",2019-04-18 19:55:00,2019-04-19 17:29:00,"Severe Weather",1077,"Alabama","Lauderdale",2019-04-20 10:00:00,0.5,2019-04-20 10:30:00,232,232,232
