"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 07:00:00,0.25,2021-07-10 07:15:00,202,202,202
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 07:30:00,2,2021-07-10 09:30:00,202,202,202
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 11:30:00,0.5,2021-07-10 12:00:00,204,204,204
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 12:30:00,0.25,2021-07-10 12:45:00,204,204,204
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31053,"Nebraska","Dodge",2021-07-10 17:45:00,3.75,2021-07-10 21:30:00,200,200,200
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31055,"Nebraska","Douglas",2021-07-10 05:30:00,1.25,2021-07-10 06:45:00,70524,138327,121284.8
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31055,"Nebraska","Douglas",2021-07-10 07:00:00,0.25,2021-07-10 07:15:00,136278,136278,136278
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31055,"Nebraska","Douglas",2021-07-10 07:30:00,4.5,2021-07-10 12:00:00,123428,138192,130787.055555556
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31055,"Nebraska","Douglas",2021-07-10 12:30:00,0.25,2021-07-10 12:45:00,122160,122160,122160
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31067,"Nebraska","Gage",2021-07-10 05:45:00,3,2021-07-10 08:45:00,316,317,316.583333333333
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31081,"Nebraska","Hamilton",2021-07-10 04:15:00,1.5,2021-07-10 05:45:00,786,1586,1451.5
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31081,"Nebraska","Hamilton",2021-07-10 06:15:00,3.25,2021-07-10 09:30:00,798,1632,1114.69230769231
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31081,"Nebraska","Hamilton",2021-07-11 15:30:00,0.25,2021-07-11 15:45:00,800,800,800
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 04:15:00,0.25,2021-07-10 04:30:00,341,341,341
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 05:00:00,0.25,2021-07-10 05:15:00,726,726,726
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 05:30:00,0.25,2021-07-10 05:45:00,203,203,203
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 06:00:00,0.75,2021-07-10 06:45:00,341,341,341
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 07:15:00,2.5,2021-07-10 09:45:00,290,290,290
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 10:00:00,1,2021-07-10 11:00:00,238,290,277
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31119,"Nebraska","Madison",2021-07-10 11:15:00,0.75,2021-07-10 12:00:00,238,239,238.333333333333
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31139,"Nebraska","Pierce",2021-07-10 05:00:00,0.25,2021-07-10 05:15:00,221,221,221
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31145,"Nebraska","Red Willow",2021-07-10 06:45:00,0.25,2021-07-10 07:00:00,2060,2060,2060
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31145,"Nebraska","Red Willow",2021-07-10 07:15:00,3.25,2021-07-10 10:30:00,1245,2067,1622.84615384615
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31147,"Nebraska","Richardson",2021-07-10 12:30:00,0.25,2021-07-10 12:45:00,229,229,229
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31147,"Nebraska","Richardson",2021-07-10 13:00:00,7.25,2021-07-10 20:15:00,227,243,236.344827586207
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31147,"Nebraska","Richardson",2021-07-10 20:30:00,2.75,2021-07-10 23:15:00,202,205,203.727272727273
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31153,"Nebraska","Sarpy",2021-07-10 05:45:00,1,2021-07-10 06:45:00,9475,34681,28023.75
"Nebraska",2021-07-10,2021-07-11 16:00:00,"Severe Weather",31153,"Nebraska","Sarpy",2021-07-10 07:00:00,0.25,2021-07-10 07:15:00,35153,35153,35153
